EpiWeek,Country,District,EpiCaseDef,Gender,Age,Value
2014-W06,Liberia,Lofa,Suspected,Male,50,0
2014-W07,Liberia,Lofa,Suspected,Male,50,0
2014-W08,Liberia,Lofa,Suspected,Male,50,0
2014-W09,Liberia,Lofa,Suspected,Male,50,0
2014-W10,Liberia,Lofa,Suspected,Male,50,0
2014-W11,Liberia,Lofa,Suspected,Male,50,0
2014-W12,Liberia,Lofa,Suspected,Male,50,0
2014-W13,Liberia,Lofa,Suspected,Male,50,0
2014-W14,Liberia,Lofa,Suspected,Male,50,0
2014-W15,Liberia,Lofa,Suspected,Male,50,0
2014-W16,Liberia,Lofa,Suspected,Male,50,0
2014-W17,Liberia,Lofa,Suspected,Male,50,0
2014-W18,Liberia,Lofa,Suspected,Male,50,0
2014-W19,Liberia,Lofa,Suspected,Male,50,0
2014-W20,Liberia,Lofa,Suspected,Male,50,0
2014-W21,Liberia,Lofa,Suspected,Male,50,0
2014-W22,Liberia,Lofa,Suspected,Male,50,0
2014-W23,Liberia,Lofa,Suspected,Male,50,0
2014-W24,Liberia,Lofa,Suspected,Male,50,0
2014-W25,Liberia,Lofa,Suspected,Male,50,0
2014-W26,Liberia,Lofa,Suspected,Male,50,0
2014-W27,Liberia,Lofa,Suspected,Male,50,1
2014-W28,Liberia,Lofa,Suspected,Male,50,0
2014-W29,Liberia,Lofa,Suspected,Male,50,0
2014-W30,Liberia,Lofa,Suspected,Male,50,0
2014-W31,Liberia,Lofa,Suspected,Male,50,0
2014-W32,Liberia,Lofa,Suspected,Male,50,0
2014-W33,Liberia,Lofa,Suspected,Male,50,0
2014-W34,Liberia,Lofa,Suspected,Male,50,0
2014-W35,Liberia,Lofa,Suspected,Male,50,0
2014-W36,Liberia,Lofa,Suspected,Male,50,0
2014-W37,Liberia,Lofa,Suspected,Male,50,0
2014-W38,Liberia,Lofa,Suspected,Male,50,0
2014-W39,Liberia,Lofa,Suspected,Male,50,0
NA,Liberia,Lofa,Suspected,Male,50,0
2014-W01,Liberia,Lofa,Suspected,,0,0
2014-W02,Liberia,Lofa,Suspected,,0,0
2014-W04,Liberia,Lofa,Suspected,,0,0
2014-W05,Liberia,Lofa,Suspected,,0,0
2014-W06,Liberia,Lofa,Suspected,,0,0
2014-W07,Liberia,Lofa,Suspected,,0,0
2014-W08,Liberia,Lofa,Suspected,,0,0
2014-W09,Liberia,Lofa,Suspected,,0,0
2014-W10,Liberia,Lofa,Suspected,,0,0
2014-W11,Liberia,Lofa,Suspected,,0,0
2014-W12,Liberia,Lofa,Suspected,,0,0
2014-W13,Liberia,Lofa,Suspected,,0,0
2014-W14,Liberia,Lofa,Suspected,,0,0
2014-W15,Liberia,Lofa,Suspected,,0,0
2014-W16,Liberia,Lofa,Suspected,,0,0
2014-W17,Liberia,Lofa,Suspected,,0,0
2014-W18,Liberia,Lofa,Suspected,,0,0
2014-W19,Liberia,Lofa,Suspected,,0,0
2014-W20,Liberia,Lofa,Suspected,,0,0
2014-W21,Liberia,Lofa,Suspected,,0,0
2014-W22,Liberia,Lofa,Suspected,,0,0
2014-W23,Liberia,Lofa,Suspected,,0,0
2014-W24,Liberia,Lofa,Suspected,,0,0
2014-W25,Liberia,Lofa,Suspected,,0,0
2014-W26,Liberia,Lofa,Suspected,,0,0
2014-W27,Liberia,Lofa,Suspected,,0,0
2014-W28,Liberia,Lofa,Suspected,,0,0
2014-W29,Liberia,Lofa,Suspected,,0,17
2014-W30,Liberia,Lofa,Suspected,,0,1
2014-W31,Liberia,Lofa,Suspected,,0,3
2014-W32,Liberia,Lofa,Suspected,,0,4
2014-W33,Liberia,Lofa,Suspected,,0,1
2014-W34,Liberia,Lofa,Suspected,,0,0
2014-W35,Liberia,Lofa,Suspected,,0,0
2014-W36,Liberia,Lofa,Suspected,,0,0
2014-W37,Liberia,Lofa,Suspected,,0,0
2014-W38,Liberia,Lofa,Suspected,,0,0
2014-W39,Liberia,Lofa,Suspected,,0,4
NA,Liberia,Lofa,Suspected,,0,18
2014-W01,Liberia,Margibi,Confirmed,Female,43,0
2014-W02,Liberia,Margibi,Confirmed,Female,43,0
2014-W04,Liberia,Margibi,Confirmed,Female,43,0
2014-W05,Liberia,Margibi,Confirmed,Female,43,0
2014-W06,Liberia,Margibi,Confirmed,Female,43,0
2014-W07,Liberia,Margibi,Confirmed,Female,43,0
2014-W08,Liberia,Margibi,Confirmed,Female,43,0
2014-W09,Liberia,Margibi,Confirmed,Female,43,0
2014-W10,Liberia,Margibi,Confirmed,Female,43,0
2014-W11,Liberia,Margibi,Confirmed,Female,43,0
2014-W12,Liberia,Margibi,Confirmed,Female,43,0
2014-W13,Liberia,Margibi,Confirmed,Female,43,0
2014-W14,Liberia,Margibi,Confirmed,Female,43,0
2014-W15,Liberia,Margibi,Confirmed,Female,43,0
2014-W16,Liberia,Margibi,Confirmed,Female,43,0
2014-W17,Liberia,Margibi,Confirmed,Female,43,0
2014-W18,Liberia,Margibi,Confirmed,Female,43,0
2014-W19,Liberia,Margibi,Confirmed,Female,43,0
2014-W20,Liberia,Margibi,Confirmed,Female,43,0
2014-W21,Liberia,Margibi,Confirmed,Female,43,0
2014-W22,Liberia,Margibi,Confirmed,Female,43,0
2014-W23,Liberia,Margibi,Confirmed,Female,43,0
2014-W24,Liberia,Margibi,Confirmed,Female,43,0
2014-W25,Liberia,Margibi,Confirmed,Female,43,0
2014-W26,Liberia,Margibi,Confirmed,Female,43,0
2014-W27,Liberia,Margibi,Confirmed,Female,43,0
2014-W28,Liberia,Margibi,Confirmed,Female,43,0
2014-W29,Liberia,Margibi,Confirmed,Female,43,0
2014-W30,Liberia,Margibi,Confirmed,Female,43,1
2014-W31,Liberia,Margibi,Confirmed,Female,43,0
2014-W32,Liberia,Margibi,Confirmed,Female,43,0
2014-W33,Liberia,Margibi,Confirmed,Female,43,0
2014-W34,Liberia,Margibi,Confirmed,Female,43,0
2014-W35,Liberia,Margibi,Confirmed,Female,43,0
2014-W36,Liberia,Margibi,Confirmed,Female,43,0
2014-W37,Liberia,Margibi,Confirmed,Female,43,0
2014-W38,Liberia,Margibi,Confirmed,Female,43,0
2014-W39,Liberia,Margibi,Confirmed,Female,43,0
NA,Liberia,Margibi,Confirmed,Female,43,0
2014-W01,Guinea,Boffa,Confirmed,Female,3,0
2014-W02,Guinea,Boffa,Confirmed,Female,3,0
2014-W04,Guinea,Boffa,Confirmed,Female,3,0
2014-W05,Guinea,Boffa,Confirmed,Female,3,0
2014-W06,Guinea,Boffa,Confirmed,Female,3,0
2014-W07,Guinea,Boffa,Confirmed,Female,3,0
2014-W08,Guinea,Boffa,Confirmed,Female,3,0
2014-W09,Guinea,Boffa,Confirmed,Female,3,0
2014-W10,Guinea,Boffa,Confirmed,Female,3,0
2014-W11,Guinea,Boffa,Confirmed,Female,3,0
2014-W12,Guinea,Boffa,Confirmed,Female,3,0
2014-W13,Guinea,Boffa,Confirmed,Female,3,0
2014-W14,Guinea,Boffa,Confirmed,Female,3,0
2014-W15,Guinea,Boffa,Confirmed,Female,3,0
2014-W16,Guinea,Boffa,Confirmed,Female,3,0
2014-W17,Guinea,Boffa,Confirmed,Female,3,0
2014-W18,Guinea,Boffa,Confirmed,Female,3,0
2014-W19,Guinea,Boffa,Confirmed,Female,3,0
2014-W20,Guinea,Boffa,Confirmed,Female,3,0
2014-W21,Guinea,Boffa,Confirmed,Female,3,0
2014-W22,Guinea,Boffa,Confirmed,Female,3,0
2014-W23,Guinea,Boffa,Confirmed,Female,3,1
2014-W24,Guinea,Boffa,Confirmed,Female,3,0
2014-W25,Guinea,Boffa,Confirmed,Female,3,0
2014-W26,Guinea,Boffa,Confirmed,Female,3,0
2014-W27,Guinea,Boffa,Confirmed,Female,3,0
2014-W28,Guinea,Boffa,Confirmed,Female,3,0
2014-W29,Guinea,Boffa,Confirmed,Female,3,0
2014-W30,Guinea,Boffa,Confirmed,Female,3,0
2014-W31,Guinea,Boffa,Confirmed,Female,3,0
2014-W32,Guinea,Boffa,Confirmed,Female,3,0
2014-W33,Guinea,Boffa,Confirmed,Female,3,0
2014-W34,Guinea,Boffa,Confirmed,Female,3,0
2014-W35,Guinea,Boffa,Confirmed,Female,3,0
2014-W36,Guinea,Boffa,Confirmed,Female,3,0
2014-W37,Guinea,Boffa,Confirmed,Female,3,0
2014-W38,Guinea,Boffa,Confirmed,Female,3,0
2014-W39,Guinea,Boffa,Confirmed,Female,3,0
NA,Guinea,Boffa,Confirmed,Female,3,0
2014-W01,Guinea,Conakry,Confirmed,Female,58,0
2014-W02,Guinea,Conakry,Confirmed,Female,58,0
2014-W04,Guinea,Conakry,Confirmed,Female,58,0
2014-W05,Guinea,Conakry,Confirmed,Female,58,0
2014-W06,Guinea,Conakry,Confirmed,Female,58,0
2014-W07,Guinea,Conakry,Confirmed,Female,58,0
2014-W08,Guinea,Conakry,Confirmed,Female,58,0
2014-W09,Guinea,Conakry,Confirmed,Female,58,0
2014-W10,Guinea,Conakry,Confirmed,Female,58,0
2014-W11,Guinea,Conakry,Confirmed,Female,58,0
2014-W12,Guinea,Conakry,Confirmed,Female,58,0
2014-W13,Guinea,Conakry,Confirmed,Female,58,0
2014-W14,Guinea,Conakry,Confirmed,Female,58,0
2014-W15,Guinea,Conakry,Confirmed,Female,58,0
2014-W16,Guinea,Conakry,Confirmed,Female,58,1
2014-W17,Guinea,Conakry,Confirmed,Female,58,0
2014-W18,Guinea,Conakry,Confirmed,Female,58,0
2014-W19,Guinea,Conakry,Confirmed,Female,58,0
2014-W20,Guinea,Conakry,Confirmed,Female,58,0
2014-W21,Guinea,Conakry,Confirmed,Female,58,0
2014-W22,Guinea,Conakry,Confirmed,Female,58,0
2014-W23,Guinea,Conakry,Confirmed,Female,58,0
2014-W24,Guinea,Conakry,Confirmed,Female,58,0
2014-W25,Guinea,Conakry,Confirmed,Female,58,0
2014-W26,Guinea,Conakry,Confirmed,Female,58,0
2014-W27,Guinea,Conakry,Confirmed,Female,58,0
2014-W28,Guinea,Conakry,Confirmed,Female,58,0
2014-W29,Guinea,Conakry,Confirmed,Female,58,0
2014-W30,Guinea,Conakry,Confirmed,Female,58,0
2014-W31,Guinea,Conakry,Confirmed,Female,58,0
2014-W32,Guinea,Conakry,Confirmed,Female,58,0
2014-W33,Guinea,Conakry,Confirmed,Female,58,0
2014-W34,Guinea,Conakry,Confirmed,Female,58,0
2014-W35,Guinea,Conakry,Confirmed,Female,58,0
2014-W36,Guinea,Conakry,Confirmed,Female,58,0
2014-W37,Guinea,Conakry,Confirmed,Female,58,0
2014-W38,Guinea,Conakry,Confirmed,Female,58,0
2014-W39,Guinea,Conakry,Confirmed,Female,58,0
NA,Guinea,Conakry,Confirmed,Female,58,0
2014-W01,Liberia,Margibi,Confirmed,Male,35,0
2014-W02,Liberia,Margibi,Confirmed,Male,35,0
2014-W04,Liberia,Margibi,Confirmed,Male,35,0
2014-W05,Liberia,Margibi,Confirmed,Male,35,0
2014-W06,Liberia,Margibi,Confirmed,Male,35,0
2014-W07,Liberia,Margibi,Confirmed,Male,35,0
2014-W08,Liberia,Margibi,Confirmed,Male,35,0
2014-W09,Liberia,Margibi,Confirmed,Male,35,0
2014-W10,Liberia,Margibi,Confirmed,Male,35,0
2014-W11,Liberia,Margibi,Confirmed,Male,35,0
2014-W12,Liberia,Margibi,Confirmed,Male,35,0
2014-W13,Liberia,Margibi,Confirmed,Male,35,0
2014-W14,Liberia,Margibi,Confirmed,Male,35,0
2014-W15,Liberia,Margibi,Confirmed,Male,35,0
2014-W16,Liberia,Margibi,Confirmed,Male,35,0
2014-W17,Liberia,Margibi,Confirmed,Male,35,0
2014-W18,Liberia,Margibi,Confirmed,Male,35,0
2014-W19,Liberia,Margibi,Confirmed,Male,35,0
2014-W20,Liberia,Margibi,Confirmed,Male,35,0
2014-W21,Liberia,Margibi,Confirmed,Male,35,0
2014-W22,Liberia,Margibi,Confirmed,Male,35,0
2014-W23,Liberia,Margibi,Confirmed,Male,35,0
2014-W24,Liberia,Margibi,Confirmed,Male,35,0
2014-W25,Liberia,Margibi,Confirmed,Male,35,0
2014-W26,Liberia,Margibi,Confirmed,Male,35,1
2014-W27,Liberia,Margibi,Confirmed,Male,35,0
2014-W28,Liberia,Margibi,Confirmed,Male,35,0
2014-W29,Liberia,Margibi,Confirmed,Male,35,0
2014-W30,Liberia,Margibi,Confirmed,Male,35,0
2014-W31,Liberia,Margibi,Confirmed,Male,35,0
2014-W32,Liberia,Margibi,Confirmed,Male,35,0
2014-W33,Liberia,Margibi,Confirmed,Male,35,0
2014-W34,Liberia,Margibi,Confirmed,Male,35,0
2014-W35,Liberia,Margibi,Confirmed,Male,35,0
2014-W36,Liberia,Margibi,Confirmed,Male,35,0
2014-W37,Liberia,Margibi,Confirmed,Male,35,0
2014-W38,Liberia,Margibi,Confirmed,Male,35,0
2014-W39,Liberia,Margibi,Confirmed,Male,35,0
NA,Liberia,Margibi,Confirmed,Male,35,0
2014-W01,Liberia,Margibi,Confirmed,,0,0
2014-W02,Liberia,Margibi,Confirmed,,0,0
2014-W04,Liberia,Margibi,Confirmed,,0,0
2014-W05,Liberia,Margibi,Confirmed,,0,0
2014-W06,Liberia,Margibi,Confirmed,,0,0
2014-W07,Liberia,Margibi,Confirmed,,0,0
2014-W08,Liberia,Margibi,Confirmed,,0,0
2014-W09,Liberia,Margibi,Confirmed,,0,0
2014-W10,Liberia,Margibi,Confirmed,,0,0
2014-W11,Liberia,Margibi,Confirmed,,0,0
2014-W12,Liberia,Margibi,Confirmed,,0,0
2014-W13,Liberia,Margibi,Confirmed,,0,0
2014-W14,Liberia,Margibi,Confirmed,,0,0
2014-W15,Liberia,Margibi,Confirmed,,0,0
2014-W16,Liberia,Margibi,Confirmed,,0,0
2014-W17,Liberia,Margibi,Confirmed,,0,0
2014-W18,Liberia,Margibi,Confirmed,,0,0
2014-W19,Liberia,Margibi,Confirmed,,0,0
2014-W20,Liberia,Margibi,Confirmed,,0,0
2014-W21,Liberia,Margibi,Confirmed,,0,0
2014-W22,Liberia,Margibi,Confirmed,,0,0
2014-W23,Liberia,Margibi,Confirmed,,0,0
2014-W24,Liberia,Margibi,Confirmed,,0,0
2014-W25,Liberia,Margibi,Confirmed,,0,0
2014-W26,Liberia,Margibi,Confirmed,,0,0
2014-W27,Liberia,Margibi,Confirmed,,0,0
2014-W28,Liberia,Margibi,Confirmed,,0,0
2014-W29,Liberia,Margibi,Confirmed,,0,0
2014-W30,Liberia,Margibi,Confirmed,,0,0
2014-W31,Liberia,Margibi,Confirmed,,0,0
2014-W32,Liberia,Margibi,Confirmed,,0,0
2014-W33,Liberia,Margibi,Confirmed,,0,24
2014-W34,Liberia,Margibi,Confirmed,,0,0
2014-W35,Liberia,Margibi,Confirmed,,0,3
2014-W36,Liberia,Margibi,Confirmed,,0,3
2014-W37,Liberia,Margibi,Confirmed,,0,1
2014-W38,Liberia,Margibi,Confirmed,,0,4
2014-W39,Liberia,Margibi,Confirmed,,0,2
NA,Liberia,Margibi,Confirmed,,0,2
2014-W01,Liberia,Margibi,Probable,,0,0
2014-W02,Liberia,Margibi,Probable,,0,0
2014-W04,Liberia,Margibi,Probable,,0,0
2014-W05,Liberia,Margibi,Probable,,0,0
2014-W06,Liberia,Margibi,Probable,,0,0
2014-W07,Liberia,Margibi,Probable,,0,0
2014-W08,Liberia,Margibi,Probable,,0,0
2014-W09,Liberia,Margibi,Probable,,0,0
2014-W10,Liberia,Margibi,Probable,,0,0
2014-W11,Liberia,Margibi,Probable,,0,0
2014-W12,Liberia,Margibi,Probable,,0,0
2014-W13,Liberia,Margibi,Probable,,0,0
2014-W14,Liberia,Margibi,Probable,,0,0
2014-W15,Liberia,Margibi,Probable,,0,0
2014-W16,Liberia,Margibi,Probable,,0,0
2014-W17,Liberia,Margibi,Probable,,0,0
2014-W18,Liberia,Margibi,Probable,,0,0
2014-W19,Liberia,Margibi,Probable,,0,0
2014-W20,Liberia,Margibi,Probable,,0,0
2014-W21,Liberia,Margibi,Probable,,0,0
2014-W22,Liberia,Margibi,Probable,,0,0
2014-W23,Liberia,Margibi,Probable,,0,0
2014-W24,Liberia,Margibi,Probable,,0,0
2014-W25,Liberia,Margibi,Probable,,0,0
2014-W26,Liberia,Margibi,Probable,,0,0
2014-W27,Liberia,Margibi,Probable,,0,0
2014-W28,Liberia,Margibi,Probable,,0,0
2014-W29,Liberia,Margibi,Probable,,0,0
2014-W30,Liberia,Margibi,Probable,,0,0
2014-W31,Liberia,Margibi,Probable,,0,1
2014-W32,Liberia,Margibi,Probable,,0,0
2014-W33,Liberia,Margibi,Probable,,0,22
2014-W34,Liberia,Margibi,Probable,,0,24
2014-W35,Liberia,Margibi,Probable,,0,28
2014-W36,Liberia,Margibi,Probable,,0,51
2014-W37,Liberia,Margibi,Probable,,0,94
2014-W38,Liberia,Margibi,Probable,,0,47
2014-W39,Liberia,Margibi,Probable,,0,39
NA,Liberia,Margibi,Probable,,0,1
2014-W01,Liberia,Margibi,Suspected,Female,30,0
2014-W02,Liberia,Margibi,Suspected,Female,30,0
2014-W04,Liberia,Margibi,Suspected,Female,30,0
2014-W05,Liberia,Margibi,Suspected,Female,30,0
2014-W06,Liberia,Margibi,Suspected,Female,30,0
2014-W07,Liberia,Margibi,Suspected,Female,30,0
2014-W08,Liberia,Margibi,Suspected,Female,30,0
2014-W09,Liberia,Margibi,Suspected,Female,30,0
2014-W10,Liberia,Margibi,Suspected,Female,30,0
2014-W11,Liberia,Margibi,Suspected,Female,30,0
2014-W12,Liberia,Margibi,Suspected,Female,30,0
2014-W13,Liberia,Margibi,Suspected,Female,30,0
2014-W14,Liberia,Margibi,Suspected,Female,30,0
2014-W15,Liberia,Margibi,Suspected,Female,30,0
2014-W16,Liberia,Margibi,Suspected,Female,30,0
2014-W17,Liberia,Margibi,Suspected,Female,30,0
2014-W18,Liberia,Margibi,Suspected,Female,30,0
2014-W19,Liberia,Margibi,Suspected,Female,30,0
2014-W20,Liberia,Margibi,Suspected,Female,30,0
2014-W21,Liberia,Margibi,Suspected,Female,30,0
2014-W22,Liberia,Margibi,Suspected,Female,30,0
2014-W23,Liberia,Margibi,Suspected,Female,30,0
2014-W24,Liberia,Margibi,Suspected,Female,30,0
2014-W25,Liberia,Margibi,Suspected,Female,30,0
2014-W26,Liberia,Margibi,Suspected,Female,30,0
2014-W27,Liberia,Margibi,Suspected,Female,30,0
2014-W28,Liberia,Margibi,Suspected,Female,30,0
2014-W29,Liberia,Margibi,Suspected,Female,30,0
2014-W30,Liberia,Margibi,Suspected,Female,30,0
2014-W31,Liberia,Margibi,Suspected,Female,30,0
2014-W32,Liberia,Margibi,Suspected,Female,30,1
2014-W33,Liberia,Margibi,Suspected,Female,30,0
2014-W34,Liberia,Margibi,Suspected,Female,30,0
2014-W35,Liberia,Margibi,Suspected,Female,30,0
2014-W36,Liberia,Margibi,Suspected,Female,30,0
2014-W37,Liberia,Margibi,Suspected,Female,30,0
2014-W38,Liberia,Margibi,Suspected,Female,30,0
2014-W39,Liberia,Margibi,Suspected,Female,30,0
NA,Liberia,Margibi,Suspected,Female,30,0
2014-W01,Liberia,Margibi,Suspected,Male,0,0
2014-W02,Liberia,Margibi,Suspected,Male,0,0
2014-W04,Liberia,Margibi,Suspected,Male,0,0
2014-W05,Liberia,Margibi,Suspected,Male,0,0
2014-W06,Liberia,Margibi,Suspected,Male,0,0
2014-W07,Liberia,Margibi,Suspected,Male,0,0
2014-W08,Liberia,Margibi,Suspected,Male,0,0
2014-W09,Liberia,Margibi,Suspected,Male,0,0
2014-W10,Liberia,Margibi,Suspected,Male,0,0
2014-W11,Liberia,Margibi,Suspected,Male,0,0
2014-W12,Liberia,Margibi,Suspected,Male,0,0
2014-W13,Liberia,Margibi,Suspected,Male,0,0
2014-W14,Liberia,Margibi,Suspected,Male,0,0
2014-W15,Liberia,Margibi,Suspected,Male,0,0
2014-W16,Liberia,Margibi,Suspected,Male,0,0
2014-W17,Liberia,Margibi,Suspected,Male,0,0
2014-W18,Liberia,Margibi,Suspected,Male,0,0
2014-W19,Liberia,Margibi,Suspected,Male,0,0
2014-W20,Liberia,Margibi,Suspected,Male,0,0
2014-W21,Liberia,Margibi,Suspected,Male,0,0
2014-W22,Liberia,Margibi,Suspected,Male,0,0
2014-W23,Liberia,Margibi,Suspected,Male,0,0
2014-W24,Liberia,Margibi,Suspected,Male,0,0
2014-W25,Liberia,Margibi,Suspected,Male,0,0
2014-W26,Liberia,Margibi,Suspected,Male,0,0
2014-W27,Liberia,Margibi,Suspected,Male,0,0
2014-W28,Liberia,Margibi,Suspected,Male,0,0
2014-W29,Liberia,Margibi,Suspected,Male,0,0
2014-W30,Liberia,Margibi,Suspected,Male,0,0
2014-W31,Liberia,Margibi,Suspected,Male,0,1
2014-W32,Liberia,Margibi,Suspected,Male,0,0
2014-W33,Liberia,Margibi,Suspected,Male,0,0
2014-W34,Liberia,Margibi,Suspected,Male,0,0
2014-W35,Liberia,Margibi,Suspected,Male,0,0
2014-W36,Liberia,Margibi,Suspected,Male,0,0
2014-W37,Liberia,Margibi,Suspected,Male,0,0
2014-W38,Liberia,Margibi,Suspected,Male,0,0
2014-W39,Liberia,Margibi,Suspected,Male,0,0
NA,Liberia,Margibi,Suspected,Male,0,0
2014-W01,Liberia,Margibi,Suspected,Male,44,0
2014-W02,Liberia,Margibi,Suspected,Male,44,0
2014-W04,Liberia,Margibi,Suspected,Male,44,0
2014-W05,Liberia,Margibi,Suspected,Male,44,0
2014-W06,Liberia,Margibi,Suspected,Male,44,0
2014-W07,Liberia,Margibi,Suspected,Male,44,0
2014-W08,Liberia,Margibi,Suspected,Male,44,0
2014-W09,Liberia,Margibi,Suspected,Male,44,0
2014-W10,Liberia,Margibi,Suspected,Male,44,0
2014-W11,Liberia,Margibi,Suspected,Male,44,0
2014-W12,Liberia,Margibi,Suspected,Male,44,0
2014-W13,Liberia,Margibi,Suspected,Male,44,0
2014-W14,Liberia,Margibi,Suspected,Male,44,0
2014-W15,Liberia,Margibi,Suspected,Male,44,0
2014-W16,Liberia,Margibi,Suspected,Male,44,0
2014-W17,Liberia,Margibi,Suspected,Male,44,0
2014-W18,Liberia,Margibi,Suspected,Male,44,0
2014-W19,Liberia,Margibi,Suspected,Male,44,0
2014-W20,Liberia,Margibi,Suspected,Male,44,0
2014-W21,Liberia,Margibi,Suspected,Male,44,0
2014-W22,Liberia,Margibi,Suspected,Male,44,0
2014-W23,Liberia,Margibi,Suspected,Male,44,0
2014-W24,Liberia,Margibi,Suspected,Male,44,0
2014-W25,Liberia,Margibi,Suspected,Male,44,0
2014-W26,Liberia,Margibi,Suspected,Male,44,0
2014-W27,Liberia,Margibi,Suspected,Male,44,0
2014-W28,Liberia,Margibi,Suspected,Male,44,0
2014-W29,Liberia,Margibi,Suspected,Male,44,0
2014-W30,Liberia,Margibi,Suspected,Male,44,0
2014-W31,Liberia,Margibi,Suspected,Male,44,0
2014-W32,Liberia,Margibi,Suspected,Male,44,1
2014-W33,Liberia,Margibi,Suspected,Male,44,0
2014-W34,Liberia,Margibi,Suspected,Male,44,0
2014-W35,Liberia,Margibi,Suspected,Male,44,0
2014-W36,Liberia,Margibi,Suspected,Male,44,0
2014-W37,Liberia,Margibi,Suspected,Male,44,0
2014-W38,Liberia,Margibi,Suspected,Male,44,0
2014-W39,Liberia,Margibi,Suspected,Male,44,0
NA,Liberia,Margibi,Suspected,Male,44,0
2014-W01,Liberia,Margibi,Suspected,Male,56,0
2014-W02,Liberia,Margibi,Suspected,Male,56,0
2014-W04,Liberia,Margibi,Suspected,Male,56,0
2014-W05,Liberia,Margibi,Suspected,Male,56,0
2014-W06,Liberia,Margibi,Suspected,Male,56,0
2014-W07,Liberia,Margibi,Suspected,Male,56,0
2014-W08,Liberia,Margibi,Suspected,Male,56,0
2014-W09,Liberia,Margibi,Suspected,Male,56,0
2014-W10,Liberia,Margibi,Suspected,Male,56,0
2014-W11,Liberia,Margibi,Suspected,Male,56,0
2014-W12,Liberia,Margibi,Suspected,Male,56,0
2014-W13,Liberia,Margibi,Suspected,Male,56,0
2014-W14,Liberia,Margibi,Suspected,Male,56,0
2014-W15,Liberia,Margibi,Suspected,Male,56,0
2014-W16,Liberia,Margibi,Suspected,Male,56,0
2014-W17,Liberia,Margibi,Suspected,Male,56,0
2014-W18,Liberia,Margibi,Suspected,Male,56,0
2014-W19,Liberia,Margibi,Suspected,Male,56,0
2014-W20,Liberia,Margibi,Suspected,Male,56,0
2014-W21,Liberia,Margibi,Suspected,Male,56,0
2014-W22,Liberia,Margibi,Suspected,Male,56,0
2014-W23,Liberia,Margibi,Suspected,Male,56,0
2014-W24,Liberia,Margibi,Suspected,Male,56,0
2014-W25,Liberia,Margibi,Suspected,Male,56,0
2014-W26,Liberia,Margibi,Suspected,Male,56,0
2014-W27,Liberia,Margibi,Suspected,Male,56,0
2014-W28,Liberia,Margibi,Suspected,Male,56,0
2014-W29,Liberia,Margibi,Suspected,Male,56,0
2014-W30,Liberia,Margibi,Suspected,Male,56,0
2014-W31,Liberia,Margibi,Suspected,Male,56,0
2014-W32,Liberia,Margibi,Suspected,Male,56,1
2014-W33,Liberia,Margibi,Suspected,Male,56,0
2014-W34,Liberia,Margibi,Suspected,Male,56,0
2014-W35,Liberia,Margibi,Suspected,Male,56,0
2014-W36,Liberia,Margibi,Suspected,Male,56,0
2014-W37,Liberia,Margibi,Suspected,Male,56,0
2014-W38,Liberia,Margibi,Suspected,Male,56,0
2014-W39,Liberia,Margibi,Suspected,Male,56,0
NA,Liberia,Margibi,Suspected,Male,56,0
2014-W01,Liberia,Margibi,Suspected,,0,0
2014-W02,Liberia,Margibi,Suspected,,0,0
2014-W04,Liberia,Margibi,Suspected,,0,0
2014-W05,Liberia,Margibi,Suspected,,0,0
2014-W06,Liberia,Margibi,Suspected,,0,0
2014-W07,Liberia,Margibi,Suspected,,0,0
2014-W08,Liberia,Margibi,Suspected,,0,0
2014-W09,Liberia,Margibi,Suspected,,0,0
2014-W10,Liberia,Margibi,Suspected,,0,0
2014-W11,Liberia,Margibi,Suspected,,0,0
2014-W12,Liberia,Margibi,Suspected,,0,0
2014-W13,Liberia,Margibi,Suspected,,0,0
2014-W14,Liberia,Margibi,Suspected,,0,0
2014-W15,Liberia,Margibi,Suspected,,0,0
2014-W16,Liberia,Margibi,Suspected,,0,0
2014-W17,Liberia,Margibi,Suspected,,0,0
2014-W18,Liberia,Margibi,Suspected,,0,0
2014-W19,Liberia,Margibi,Suspected,,0,0
2014-W20,Liberia,Margibi,Suspected,,0,0
2014-W21,Liberia,Margibi,Suspected,,0,0
2014-W22,Liberia,Margibi,Suspected,,0,0
2014-W23,Liberia,Margibi,Suspected,,0,0
2014-W24,Liberia,Margibi,Suspected,,0,0
2014-W25,Liberia,Margibi,Suspected,,0,0
2014-W26,Liberia,Margibi,Suspected,,0,0
2014-W27,Liberia,Margibi,Suspected,,0,0
2014-W28,Liberia,Margibi,Suspected,,0,0
2014-W29,Liberia,Margibi,Suspected,,0,0
2014-W30,Liberia,Margibi,Suspected,,0,5
2014-W31,Liberia,Margibi,Suspected,,0,0
2014-W32,Liberia,Margibi,Suspected,,0,0
2014-W33,Liberia,Margibi,Suspected,,0,11
2014-W34,Liberia,Margibi,Suspected,,0,68
2014-W35,Liberia,Margibi,Suspected,,0,22
2014-W36,Liberia,Margibi,Suspected,,0,49
2014-W37,Liberia,Margibi,Suspected,,0,42
2014-W38,Liberia,Margibi,Suspected,,0,29
2014-W39,Liberia,Margibi,Suspected,,0,46
NA,Liberia,Margibi,Suspected,,0,0
2014-W01,Liberia,Maryland,Probable,,0,0
2014-W02,Liberia,Maryland,Probable,,0,0
2014-W04,Liberia,Maryland,Probable,,0,0
